0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,3552,4368,4992,7536,7968,8518,6894,7806,9198,12030,11370,14298,15786,16164,16356,16616,16924,20140,20344,21448,21728,25136,25064,28568,30344,30494,30722,31107,31263,35055,35295,35457,37425,41409,41451,41706,43770,43944,44208,48480,48660,49024,49300,49486,51742,52027,52123,56779,56877,57075,57175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450,4949,6249,8846,8615,9165,7835,8804,10254,13145,12115,15104,16654,16693,17141,17323,17653,20936,21106,22279,22369,25848,25983,29560,31410,31560,31788,32162,32318,36189,36301,36463,38513,42580,42622,42843,44993,45167,45431,49792,49882,50233,50509,50695,53045,53311,53471,58224,58322,58520,58620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,3850,6500,6218,6768,7496,8465,9915,12865,11835,14885,16435,16537,16985,17167,17497,20847,21017,22190,22280,25830,25902,29552,31402,31552,31780,32165,32321,36271,36383,36545,38595,42745,42787,43008,45158,45332,45596,50046,50136,50500,50776,50962,53312,53578,53738,58588,58980,59178,59278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,5355,5025,7830,8558,9527,11035,14044,11815,14926,16538,16640,17088,17335,17599,21016,21186,22359,22519,26140,26212,29935,31859,32159,32387,32772,32915,36944,37056,37218,39350,43583,43583,43838,46074,46219,46483,51022,51112,51476,51752,51907,54351,54636,54796,59743,60135,60333,60633
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756,4160,7020,7748,8774,10282,13350,11066,14238,15850,15952,16400,16647,16911,20395,21279,22521,22681,26373,26445,30241,32165,32465,32655,33040,33183,37291,37403,37565,39697,44013,44013,44353,46589,46763,47027,51655,51745,52109,52339,52525,54969,55254,55414,60458,60850,61048,61348
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2862,5777,7289,8315,9881,13008,10621,13854,15528,15570,16018,16733,16997,20548,21500,22742,22902,26665,26737,30606,32604,32904,33132,33517,33894,38081,38193,38355,40569,44968,44968,45291,47613,47787,48051,52768,52858,53313,53589,53775,56313,56598,56758,61899,62291,62489,62789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,4482,5508,7074,10260,7818,11112,12786,12828,13276,13991,14255,17873,18825,20067,20227,24061,24133,28075,30073,30373,30601,30986,31363,35629,35741,35903,38117,42599,42599,42922,45244,45418,45682,50488,50578,51033,51309,51495,54033,54318,54478,59716,60108,60306,60606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,6215,7839,11084,7509,10864,12600,13104,13552,14267,14597,18282,19234,20545,20405,24310,24670,28685,30757,31057,31209,31550,31940,36285,36397,36964,39260,43825,43741,44064,46472,46646,46910,51805,51985,52440,52693,52879,55511,55777,55897,61232,61624,61822,62122
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192,4816,8120,6908,10324,12060,12564,13012,13792,14452,18204,19156,20467,20327,24303,24663,28751,30823,31123,31275,31693,32083,36507,36619,37186,39482,44130,44046,44386,46794,46968,47232,52216,52396,52799,53052,53238,55870,56155,56275,61707,62099,62297,62597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306,6669,6243,9720,11518,12715,13675,14455,15115,18934,19954,21265,21118,25165,25015,29176,31322,31622,31850,32312,32702,37205,37189,37756,40134,44865,45033,45373,47867,47954,48218,53291,53471,53926,54202,54357,57083,57368,57488,63017,63507,63705,64005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3422,5162,8700,10498,11758,12718,13498,14158,18044,19064,20444,20234,24352,24202,28436,30582,30882,32022,32484,32874,37456,37440,38007,40385,45199,45367,45707,48201,48375,48639,53801,53981,54436,54712,54898,57624,58004,58124,63750,64240,64438,64738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3540,7139,8999,10259,11219,11999,12659,16612,17632,19012,18802,22991,22841,27148,29368,29668,30808,31270,31660,36321,36305,36872,39332,44229,44397,44737,47317,49057,49321,54572,54752,55207,55483,55669,58489,58869,58989,64712,65202,65400,65700
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660,5520,6780,7740,8520,9180,13200,14220,15600,15390,19650,19500,23880,26100,26400,27540,28002,28392,33132,33116,33683,36143,41123,41291,41631,44211,45951,46215,51555,51735,52190,52466,52652,55472,55852,55972,61792,62282,62480,62780
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3782,7625,9609,13574,13163,17250,18338,19787,17362,21693,20133,24586,26880,27855,29071,29434,29772,34591,34841,35408,37950,43013,43109,43449,46115,47942,48206,53635,53470,53886,54162,54317,57231,57611,57531,63448,63938,64136,64386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906,5890,9920,9446,13600,14688,16137,13647,18049,16489,21015,23309,24284,25500,25863,26201,31099,31349,31916,34458,39604,39700,40040,42706,44533,44797,50315,50150,50566,50842,50997,53911,54291,54211,60225,60715,60913,61163
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032,8127,7593,11814,12902,14351,11796,16269,14643,19242,21610,22585,23801,24164,24502,29479,29729,30296,32920,38149,38245,38585,41337,43164,43428,49035,48870,49286,49562,51515,54523,54903,54823,60934,61424,61622,61872
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160,6272,10560,11648,13166,12156,16700,15956,20628,22996,23381,24597,24179,24517,29573,29661,30309,32933,38245,38593,38933,41685,43599,43797,49493,49328,49783,50013,52059,55067,55447,55367,61575,62065,62263,62513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4290,8645,10889,12407,11337,15952,15724,20469,22911,23226,24518,24100,24438,29573,30061,30709,33415,38810,39014,39235,42073,43987,44251,50036,49871,50326,50602,52648,55750,56073,56281,62586,63076,63274,63494
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4422,6666,8184,10494,15180,14952,19770,22212,22602,23894,23476,24334,29548,30036,30684,33390,38868,39072,39378,42216,44130,44394,50268,50028,50574,50850,52896,55998,56378,56586,62988,63478,63676,63896
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4556,9179,11559,16316,14573,19464,21980,22375,23667,24437,25373,30666,30221,30869,33657,39218,39422,39728,42652,44653,45269,51232,50992,51512,51696,53835,57031,57411,57619,64118,64608,65301,65521
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4692,7072,11900,10088,15052,17568,17963,19255,20025,20961,26333,25888,26536,29324,34968,35172,35478,38402,40403,41019,47071,46831,47351,47535,49674,52870,53250,53458,60054,60544,61237,61457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,9729,9075,14112,16702,16957,18325,19095,20031,25482,25037,25685,28555,34282,34486,35676,38686,40687,41303,47444,47204,47724,48000,50139,53429,53771,53979,60672,61162,61855,62075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4970,7490,12600,15190,15520,16888,17658,18594,24124,23604,24252,27122,32932,33136,34326,37336,39424,40040,46270,46030,46550,48206,50438,53728,54070,54278,61068,61558,62251,62471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5112,10295,12959,14759,16127,21594,22530,28139,28259,28907,31859,37752,33713,34988,38084,40172,40656,46975,46585,47131,48787,51019,54403,54783,54831,61718,62306,62999,63219
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5256,7920,9720,11088,16632,17568,23256,23376,24024,26976,32952,28836,30111,33207,35295,35779,42187,41797,42343,43999,46231,49615,49995,50043,57027,57615,58308,58528
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5402,10877,13689,19310,18671,24438,24272,26297,29331,35390,31431,32706,35888,38063,37963,44460,43215,43670,45418,47743,51221,51506,51734,58815,59403,60096,60076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550,8362,14060,13346,19192,19026,21051,24085,30227,26191,27466,30648,32823,32723,39309,38064,38519,40267,42592,46070,46355,46583,53761,54349,55042,55022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700,11475,10689,16614,16370,18395,21511,27736,23623,24898,28166,30341,30241,36916,35671,36126,37874,40199,43771,44056,44284,51559,52147,52840,52820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852,8816,14820,16340,18446,21562,27870,22666,24026,27294,29556,29456,36220,35644,36099,37847,40265,43837,44217,44445,51817,52405,53098,53498
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006,12089,15209,17315,20513,26904,21474,22834,26188,28450,28266,35119,34543,34998,36838,39256,42922,44442,44670,52139,52727,53420,53820
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6162,9282,11388,14586,21060,20712,22072,25426,27688,28568,35510,34424,34970,36810,39228,42894,44414,44396,51962,52550,53342,53742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6320,12719,15999,22556,20105,21465,24905,27254,28134,35165,34007,35099,36939,39450,43210,44730,44622,52285,52873,53665,54065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,9760,16400,13868,15228,18668,21017,21897,29017,27859,28951,30791,33302,37062,38582,38474,46234,46822,47614,48014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6642,13365,12435,19320,22846,25195,27043,34252,28699,29791,31723,34234,38088,39703,39583,47440,48028,48451,49351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6806,10250,17220,20746,23182,25030,32328,28148,29240,31172,33776,37630,39245,39125,47079,47667,48189,49089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6972,14027,17639,20075,21923,29310,25045,26137,28069,30673,34621,36236,36116,44167,44755,45277,46177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7140,10752,13188,15036,22512,18162,19254,21186,23790,27738,29353,29233,37381,37969,38491,39391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7310,14705,18489,26054,19359,27094,29118,31815,35857,37472,36098,44343,42096,42438,43338
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7482,11266,18920,17918,25744,27768,30465,34507,36217,34843,43185,40847,41189,42089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7656,15399,14313,22230,24254,26951,31087,32797,31333,39772,37441,37783,38683
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7832,11792,19800,21824,24614,28750,30460,28996,37532,35110,35452,36352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,16109,20249,23039,27269,28979,28487,37120,34705,35695,36595
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8190,12330,15120,19350,21060,20568,29298,26792,27782,28682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8372,16835,21159,29804,26525,35352,32762,35831,31386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8556,12880,21620,18248,27172,31680,34749,30209
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8742,17577,16323,25344,29950,33019,28484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8930,13442,22560,27166,30334,25704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9120,18335,23039,26207,21387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9312,14016,17184,19584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9506,19109,24009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9702,14602
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9900
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
